PARTICIPANT_ID,SCHEDULED_TS,OUTGOING,ASSERTIVE,COMPASSIONATE,POLITE,HARDWORKING,ORGANIZED,WORRIED,DEPRESSED,CREATIVE,CURIOUS,Class/Schoolwork,Paid/Volunteer Work,Using Social Media,Watching TV,Videogames,Reading the News,Eating,Exercising,Hobby,Errands,Driving/Commuting,Resting/Relaxing,Socializing,Spiritual,Friend,Romantic Partner,Roommate,Family member,Coworker,Customer,Casual Aquaintance,Stranger,Other,INTERACTING,Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness
s467001052,26-Jan-2024 17:30,7,5,5,6,5,4,4,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,6,5.5,4.5,3.5,6
s467001052,26-Jan-2024 22:30,1,1,1,1,7,5,1,1,7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,0,1,1,6,1,5.5
s467001052,26-Jan-2024 12:30,6,5,4,6,7,5,7,2,7,7,1,0,0,0,0,0,0,1,1,0,0,0,1,0,,,,,,,,,,0,5.5,5,6,4.5,7
s467001052,31-Jan-2024 22:30,1,1,3,1,5,4,3,1,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,2,4.5,2,5
s467001052,31-Jan-2024 12:30,5,4,3,4,5,5,4,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,4.5,3.5,5,2.5,4.5
s467001052,28-Jan-2024 15:00,7,3,7,4,4,7,7,1,7,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,0,5,5.5,5.5,4,7
s467001052,28-Jan-2024 22:30,1,2,2,1,2,1,5,3,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.5,1.5,1.5,4,2.5
s467001052,30-Jan-2024 20:00,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,4,4,4,4,4
s467001052,01-Feb-2024 17:30,5,4,3,5,5,4,1,1,7,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,0,4.5,4,4.5,1,6
s467001052,27-Jan-2024 10:00,3,5,4,3,7,5,5,2,7,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,0,4,3.5,6,3.5,7
s467001052,31-Jan-2024 10:00,4,5,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.5,4,4,4,4
s467001052,28-Jan-2024 20:00,2,2,2,4,4,3,3,3,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,3.5,3,6
s467001052,27-Jan-2024 20:00,7,4,6,7,7,7,2,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5.5,6.5,7,1.5,7
s467001052,31-Jan-2024 20:00,1,4,1,1,4,1,1,1,2,4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,,,,,,,,,,0,2.5,1,2.5,1,3
s467001052,29-Jan-2024 22:30,2,2,1,1,2,3,5,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,2,1,2.5,4,4
s467001052,26-Jan-2024 20:00,7,5,6,5,7,4,1,1,5,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6,5.5,5.5,1,5.5
s467001052,28-Jan-2024 17:30,5,5,5,2,5,5,7,3,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,3.5,5,5,4
