PARTICIPANT_ID,SCHEDULED_TS,OUTGOING,ASSERTIVE,COMPASSIONATE,POLITE,HARDWORKING,ORGANIZED,WORRIED,DEPRESSED,CREATIVE,CURIOUS,Class/Schoolwork,Paid/Volunteer Work,Using Social Media,Watching TV,Videogames,Reading the News,Eating,Exercising,Hobby,Errands,Driving/Commuting,Resting/Relaxing,Socializing,Spiritual,Friend,Romantic Partner,Roommate,Family member,Coworker,Customer,Casual Aquaintance,Stranger,Other,INTERACTING,Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness
s178499659,30-Jan-2024 12:30,1,1,1,4,3,4,1,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,0,1,2.5,3.5,3.5,1
s178499659,28-Jan-2024 20:00,1,1,2,4,7,1,1,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,4,2,1.5
s178499659,28-Jan-2024 10:00,1,1,1,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2.5,1,1,1
s178499659,27-Jan-2024 15:00,1,1,1,1,2,1,1,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,1,1.5,2,1
s178499659,27-Jan-2024 20:00,2,1,3,3,1,3,2,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1.5,3,2,3,1
s178499659,26-Jan-2024 15:00,3,1,4,4,4,3,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,4,3.5,1,1
s178499659,29-Jan-2024 10:00,1,3,4,4,4,3,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,0,2,4,3.5,1,1.5
s178499659,28-Jan-2024 15:00,2,2,4,4,3,2,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,0,2,4,2.5,2.5,1
s178499659,30-Jan-2024 15:00,1,1,4,2,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,0,1,3,3,1,1
s178499659,27-Jan-2024 17:30,2,1,1,1,1,1,3,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.5,1,1,5,1
s178499659,28-Jan-2024 12:30,4,1,1,4,3,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.5,2.5,2,1,1
s178499659,28-Jan-2024 22:30,1,1,3,1,2,1,7,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1.5,7,1
s178499659,01-Feb-2024 10:00,1,1,3,7,7,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,5,5.5,1,1
s178499659,29-Jan-2024 12:30,1,1,1,1,3,1,1,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,0,1,1,2,2.5,1
s178499659,29-Jan-2024 22:30,2,4,2,2,5,3,3,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,4,3.5,1
s178499659,26-Jan-2024 22:30,5,3,5,6,7,4,3,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,5.5,5.5,4,1.5
s178499659,27-Jan-2024 12:30,1,1,1,4,1,1,3,3,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2.5,1,3,1.5
s178499659,27-Jan-2024 22:30,1,1,4,4,1,1,2,2,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,4,1,2,1
s178499659,30-Jan-2024 10:00,1,1,4,5,7,7,1,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,4.5,7,4,1.5
s178499659,01-Feb-2024 22:30,1,1,4,6,7,7,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,7,1.5,2
s178499659,26-Jan-2024 12:30,7,2,2,6,2,7,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,4.5,4,4.5,1,1.5
s178499659,30-Jan-2024 17:30,2,1,1,4,7,4,1,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.5,2.5,5.5,1.5,3
