PARTICIPANT_ID,SCHEDULED_TS,OUTGOING,ASSERTIVE,COMPASSIONATE,POLITE,HARDWORKING,ORGANIZED,WORRIED,DEPRESSED,CREATIVE,CURIOUS,Class/Schoolwork,Paid/Volunteer Work,Using Social Media,Watching TV,Videogames,Reading the News,Eating,Exercising,Hobby,Errands,Driving/Commuting,Resting/Relaxing,Socializing,Spiritual,Friend,Romantic Partner,Roommate,Family member,Coworker,Customer,Casual Aquaintance,Stranger,Other,INTERACTING,Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness
s412597274,28-Jan-2024 20:00,3,2,4,7,3,7,5,3,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2.5,5.5,5,4,2
s412597274,27-Jan-2024 15:00,7,6,5,7,7,7,3,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6.5,6,7,2,7
s412597274,30-Jan-2024 22:30,1,2,4,5,1,7,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.5,4.5,4,2.5,1
s412597274,30-Jan-2024 12:30,7,6,1,7,4,7,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.5,4,5.5,1,2.5
s412597274,01-Feb-2024 22:30,7,7,7,7,1,7,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,7,7,4,1,4
s412597274,29-Jan-2024 17:30,7,6,2,7,1,7,1,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6.5,4.5,4,1,4.5
s412597274,27-Jan-2024 20:00,5,3,2,3,3,7,1,1,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,2.5,5,1,2
s412597274,01-Feb-2024 12:30,7,1,2,7,7,7,1,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,4.5,7,1,3.5
s412597274,30-Jan-2024 17:30,6,6,5,7,6,7,1,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,6,6.5,1,5.5
s412597274,29-Jan-2024 10:00,6,1,2,5,6,7,2,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.5,3.5,6.5,1.5,3.5
s412597274,26-Jan-2024 20:00,7,7,7,7,7,7,3,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,7,7,7,2,5.5
s412597274,28-Jan-2024 17:30,7,6,5,5,6,7,6,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6.5,5,6.5,3.5,4.5
s412597274,27-Jan-2024 17:30,7,7,6,7,6,7,5,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,7,6.5,6.5,3,6.5
s412597274,28-Jan-2024 12:30,6,6,2,7,6,6,2,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6,4.5,6,1.5,5.5
s412597274,28-Jan-2024 22:30,3,4,2,5,5,7,5,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3.5,3.5,6,3.5,3
s412597274,30-Jan-2024 15:00,7,6,7,7,7,7,1,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.5,7,7,1,4
s412597274,31-Jan-2024 20:00,3,1,1,4,7,7,4,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2.5,7,3,2.5
s412597274,01-Feb-2024 10:00,5,2,2,5,5,7,1,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.5,3.5,6,1,2.5
s412597274,01-Feb-2024 20:00,7,2,1,7,2,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4.5,4,4.5,1.5,1
s412597274,29-Jan-2024 22:30,7,7,7,2,7,7,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,7,4.5,7,1,1.5
s412597274,31-Jan-2024 15:00,1,1,1,1,1,5,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,0,1,1,3,1.5,1
s412597274,01-Feb-2024 17:30,7,1,4,7,1,7,3,1,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,5.5,4,2,4
s412597274,30-Jan-2024 10:00,1,1,1,7,1,3,6,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,2,4,2.5
